id,code,name,postalCode,level,parentId,hasHomeDelivery,hasPickupPoint,Commune,,,,,,,,,
f67ae22d-eba3-49b5-95b8-67c2c53e1eb2,251,M'chouneche,251000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Ouled Slama,,,,,,,,,
875c3baa-1a13-4d85-9bc7-44a004625393,252,Mekhadma,252000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Ouled Yaich,,,,,,,,,
50f5fd44-e9d6-4de6-acef-80b0117a1082,253,Meziraa,253000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Souhane,,,,,,,,,
d5276558-ff2b-4146-b6b5-3d50ddaa3580,254,M'lili,254000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Soumaa,,,,,,,,,
f65f6d03-b3de-4dbb-ad77-c9f0f6a5f041,255,Ouled Djellal,255000,commune,0f2dab00-094c-412c-a7d0-ebd0268d3d3c,TRUE,TRUE,Aghbalou,,,,,,,,,
15d41e6b-fa6d-4f7e-9076-ee712714226a,256,Oumache,256000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Ahl El Ksar,,,,,,,,,
de09cf47-bc0e-47ab-94f0-587e5130a675,257,Ourlal,257000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Ain El Hadjar,,,,,,,,,
aff09f34-2d21-460f-a4e3-b7c7ca08d9f4,258,Ras El Miad,258000,commune,0f2dab00-094c-412c-a7d0-ebd0268d3d3c,TRUE,TRUE,Ain Laloui,,,,,,,,,
f1828ccf-5f14-4cf4-8158-4d0c02b18af9,259,Sidi Khaled,259000,commune,0f2dab00-094c-412c-a7d0-ebd0268d3d3c,TRUE,TRUE,Ain Turk,,,,,,,,,
82de2232-2543-45a1-85c3-7e82c81e8ece,260,Sidi Okba,260000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Ain-Bessem,,,,,,,,,
f48544d0-8d0d-4362-9f2a-fff1f8991e9a,261,Tolga,261000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Ait Laaziz,,,,,,,,,
f676bc07-7656-4479-858c-e38b29db3f41,262,Zeribet El Oued,262000,commune,796e70df-1102-44da-9582-2da66ead2ba6,TRUE,TRUE,Aomar,,,,,,,,,
2712e0f6-787d-4ee6-9eae-d843c3888985,263,Abadla,263000,commune,e740c188-2bbc-4206-8999-302b17dc0e4b,TRUE,TRUE,Bechloul,,,,,,,,,
fbd1d735-fbd9-47f1-a785-dc0fcaf37e5f,264,Bechar,264000,commune,e740c188-2bbc-4206-8999-302b17dc0e4b,TRUE,TRUE,Bir Ghbalou,,,,,,,,,
e5dccfc2-d778-48a8-9295-0570f16766e4,265,Beni-Abbes,265000,commune,ba12c65c-de9e-4f30-a449-6ba0b27dd7d7,TRUE,TRUE,Bordj Okhriss,,,,,,,,,
f684e81f-d80b-473e-8f2f-732f44a0eec6,266,Beni-Ikhlef,266000,commune,ba12c65c-de9e-4f30-a449-6ba0b27dd7d7,TRUE,TRUE,Bouderbala,,,,,,,,,
90ffa0c0-a045-4a93-9b6d-fcc35be02c23,267,Beni-Ounif,267000,commune,e740c188-2bbc-4206-8999-302b17dc0e4b,TRUE,TRUE,Bouira,,,,,,,,,
740b44fa-b240-45ab-a576-1d6230306633,268,Boukais,268000,commune,e740c188-2bbc-4206-8999-302b17dc0e4b,TRUE,TRUE,Boukram,,,,,,,,,
063fd029-7155-458c-9981-c61a28f10783,269,El Ouata,269000,commune,ba12c65c-de9e-4f30-a449-6ba0b27dd7d7,TRUE,TRUE,Chorfa,,,,,,,,,
5211ad4a-a21d-4840-9370-81f1b1ffbd62,270,Erg-Ferradj,270000,commune,e740c188-2bbc-4206-8999-302b17dc0e4b,TRUE,TRUE,Dechmia,,,,,,,,,
63ca947f-cf7d-48aa-bc99-783ef9152211,271,Igli,271000,commune,ba12c65c-de9e-4f30-a449-6ba0b27dd7d7,TRUE,TRUE,Dirah,,,,,,,,,
f6d90bf8-dc73-449e-89e0-09149c914122,272,Kenadsa,272000,commune,e740c188-2bbc-4206-8999-302b17dc0e4b,TRUE,TRUE,Djebahia,,,,,,,,,
7b3826f7-49b6-4cfa-9242-d8634d31b730,273,Kerzaz,273000,commune,ba12c65c-de9e-4f30-a449-6ba0b27dd7d7,TRUE,TRUE,El Adjiba,,,,,,,,,
2d6789e4-30ad-42ad-8844-a958c7a1d0ec,274,Ksabi,274000,commune,ba12c65c-de9e-4f30-a449-6ba0b27dd7d7,TRUE,TRUE,El Asnam,,,,,,,,,
0136e51f-f1c3-4d05-baf9-43307d3e6fb6,275,Lahmar,275000,commune,e740c188-2bbc-4206-8999-302b17dc0e4b,TRUE,TRUE,El Hachimia,,,,,,,,,
17c7eee9-1fe2-44c0-baed-4f42ba02a209,276,Machraa-Houari-Boumediene,276000,commune,e740c188-2bbc-4206-8999-302b17dc0e4b,TRUE,TRUE,El Khabouzia,,,,,,,,,
810d660f-1ce3-4129-8971-553ddf18c8f1,277,Meridja,277000,commune,e740c188-2bbc-4206-8999-302b17dc0e4b,TRUE,TRUE,El-Hakimia,,,,,,,,,
c541c47c-b24e-4552-b512-c38b883bc4c3,278,Mogheul,278000,commune,e740c188-2bbc-4206-8999-302b17dc0e4b,TRUE,TRUE,El-Mokrani,,,,,,,,,
44e629de-7ae6-4125-8ca6-2f7e3f772af2,279,Ouled-Khodeir,279000,commune,ba12c65c-de9e-4f30-a449-6ba0b27dd7d7,TRUE,TRUE,Guerrouma,,,,,,,,,
c98bb44e-bb3e-4621-a285-008875b47323,280,Tabelbala,280000,commune,ba12c65c-de9e-4f30-a449-6ba0b27dd7d7,TRUE,TRUE,Hadjera Zerga,,,,,,,,,
7f3f10ef-15f5-4f05-9844-db00999d9c8b,281,Taghit,281000,commune,e740c188-2bbc-4206-8999-302b17dc0e4b,TRUE,TRUE,Haizer,,,,,,,,,
409a0997-b0d5-4f6c-910d-60bbc064c3ee,282,Tamtert,282000,commune,ba12c65c-de9e-4f30-a449-6ba0b27dd7d7,TRUE,TRUE,Hanif,,,,,,,,,
f94e277e-ad61-4005-bcd6-c405a376f934,283,Timoudi,283000,commune,ba12c65c-de9e-4f30-a449-6ba0b27dd7d7,TRUE,TRUE,Kadiria,,,,,,,,,
d36a5648-d4e2-494a-9c23-8d4b9edb3057,284,Ain Romana,284000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Lakhdaria,,,,,,,,,
5f1db7bb-5d56-4a4e-9357-914be6495358,285,Beni Mered,285000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,M Chedallah,,,,,,,,,
2c44eee8-ff68-4494-ba68-47164d0e4fdc,286,Beni-Tamou,286000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Maala,,,,,,,,,
c733fc61-3f6b-4782-9fef-672d18647b0f,287,Benkhelil,287000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Maamora,,,,,,,,,
d3866552-a62a-46e6-a6b2-8f9eb0c0249d,288,Blida,288000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Mezdour,,,,,,,,,
83cfe6cf-5379-48e5-b604-c00f3820263d,289,Bouarfa,289000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Oued El Berdi,,,,,,,,,
860a1bdd-3104-4bae-9317-d7a69e129a85,290,Boufarik,290000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Ouled Rached,,,,,,,,,
a4246326-eb05-4cc1-b7c3-2ce76949f3e8,291,Bougara,291000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Raouraoua,,,,,,,,,
6460f5c7-299f-4fa7-bcd3-6c539eba39a8,292,Bouinan,292000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Ridane,,,,,,,,,
bb2a3701-8620-4a01-a4fe-3715ec8d72df,293,Chebli,293000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Saharidj,,,,,,,,,
364bd59d-2173-44fd-9ade-44527d4b87ed,294,Chiffa,294000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Souk El Khemis,,,,,,,,,
2ed440e3-e266-4471-a853-0c3b2b1d27d2,295,Chrea,295000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Sour El Ghozlane,,,,,,,,,
aed06435-462a-475d-82f5-63bf39d2fafa,296,Djebabra,296000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Taghzout,,,,,,,,,
7beb4d37-592f-48f9-ad54-a7b2835bc724,297,El-Affroun,297000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Taguedite,,,,,,,,,
cbdf9adc-a15e-497c-86fe-5c0a8ddaf7fb,298,Guerrouaou,298000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Ath Mansour,,,,,,,,,
c7c251f6-d64b-4bd0-9227-8b9a1aabcf43,299,Hammam Elouane,299000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Z'barbar (El Isseri ),,,,,,,,,
eb48a3ef-c0c7-452b-9a48-4b450bab21ca,300,Larbaa,300000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Abelsa,,,,,,,,,
1d70c1c9-1bed-46c8-977a-bdd64915793f,301,Meftah,301000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Ain Amguel,,,,,,,,,
ca13ad49-0831-4129-9667-e7fc0163407b,302,Mouzaia,302000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Ain Guezzam,,,,,,,,,
7e8c6e89-e161-4257-8e90-de24023a247f,303,Oued  Djer,303000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Ain Salah,,,,,,,,,
ed9c7e3d-c24b-4098-b904-88005082563d,304,Oued El Alleug,304000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Foggaret Ezzoua,,,,,,,,,
72675e4c-d871-4a8b-8d39-746c8e3d7254,305,Ouled Slama,305000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Idles,,,,,,,,,
08a1631f-1949-462b-94a6-01f212d869e1,306,Ouled Yaich,306000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Inghar,,,,,,,,,
6b9536c6-9715-4022-9ad9-e2aa8a181f74,307,Souhane,307000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Tamanrasset,,,,,,,,,
e2df13dc-1635-4226-a6d1-77e6cd0ab536,308,Soumaa,308000,commune,a7e764cf-e9ca-4c1f-8232-89852d102aec,TRUE,TRUE,Tazrouk,,,,,,,,,
68f4ae1c-56ba-4072-a85a-6ecb295cdaaa,309,Aghbalou,309000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Tin Zouatine,,,,,,,,,
6fb99ff8-cebf-4ff4-ab28-8e1e6111ff58,310,Ahl El Ksar,310000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Ain Zerga,,,,,,,,,
6177ae10-cd9b-4d65-9711-3aa1d263c373,311,Ain El Hadjar,311000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Bedjene,,,,,,,,,
4d6652b1-5dca-461f-bb20-e12e7a015118,312,Ain Laloui,312000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Bekkaria,,,,,,,,,
540ed93f-4b1b-47cb-8f11-0535ce439949,313,Ain Turk,313000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Bir Dheheb,,,,,,,,,
62741818-2e2b-4043-9838-646be5dfae8f,314,Ain-Bessem,314000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Bir Mokkadem,,,,,,,,,
f2571236-f041-4afc-baa9-b731c9fa65d4,315,Ait Laaziz,315000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Bir-El-Ater,,,,,,,,,
a738fc1b-86dd-4a70-a005-09ead7f5187e,316,Aomar,316000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Boukhadra,,,,,,,,,
a4bab5b1-7e6e-479d-b9a7-548a8061b3a6,317,Bechloul,317000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Boulhaf Dyr,,,,,,,,,
50f27247-b73e-41dc-8892-824c5be993a5,318,Bir Ghbalou,318000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Cheria,,,,,,,,,
6cb8f239-eb5b-4b21-bb50-90b6c5227326,319,Bordj Okhriss,319000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,El Kouif,,,,,,,,,
9a9da4d5-e695-49af-b34a-ad0b2f726bfb,320,Bouderbala,320000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,El Malabiod,,,,,,,,,
200547e7-e8f0-44e0-8953-cd89cbd76ca9,321,Bouira,321000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,El Meridj,,,,,,,,,
389fa2b8-c411-4e1b-a45e-b60285bf960b,322,Boukram,322000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,El Mezeraa,,,,,,,,,
8c4751ef-24f0-45db-bf06-3c52e861980f,323,Chorfa,323000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,El Ogla,,,,,,,,,
f6c725a7-2333-42e5-956b-824ce2477c1d,324,Dechmia,324000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,El Ogla El Malha,,,,,,,,,
6f78eebb-2011-4ad9-acfa-e9be8d81d17c,325,Dirah,325000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,El-Aouinet,,,,,,,,,
2d701837-60cf-4a9c-93d2-f0a3ee1ded1e,326,Djebahia,326000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,El-Houidjbet,,,,,,,,,
0dcf2773-4dc9-468d-aa7a-b98d382a7fcc,327,El Adjiba,327000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Ferkane,,,,,,,,,
44575b5a-b66b-4929-adf3-df46054bd5ce,328,El Asnam,328000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Guorriguer,,,,,,,,,
ace40929-9c9f-4c78-92ec-7b323edf11e5,329,El Hachimia,329000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Hammamet,,,,,,,,,
55af365d-939c-4375-8614-8290997d9252,330,El Khabouzia,330000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Morsott,,,,,,,,,
4fef306d-6fee-40ad-ae13-47f544907456,331,El-Hakimia,331000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Negrine,,,,,,,,,
04ef3825-eb71-4fb1-aec6-0851fe9d9439,332,El-Mokrani,332000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Ouenza,,,,,,,,,
8a6ff68e-d773-4d94-a3e2-5a8082698484,333,Guerrouma,333000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Oum Ali,,,,,,,,,
9bb00777-c251-4f0d-9ae9-05ca959a14ae,334,Hadjera Zerga,334000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Saf Saf El Ouesra,,,,,,,,,
0dde4967-ba92-4542-9a1e-fa36c7db26ca,335,Haizer,335000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Stah Guentis,,,,,,,,,
1f787a6e-baf6-4bbc-b935-a8d9f2b347e3,336,Hanif,336000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Tebessa,,,,,,,,,
8e001eca-1a69-4183-95bf-4bfb8dcbce46,337,Kadiria,337000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Telidjen,,,,,,,,,
f8539881-4462-4610-bf40-c54a1dbb3ec4,338,Lakhdaria,338000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Ain Fetah,,,,,,,,,
f88e2ff0-631e-4109-9309-211b4e5cc745,339,M Chedallah,339000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Ain Fezza,,,,,,,,,
d5ae8fea-8539-45d1-957a-801fbc8fb68f,340,Maala,340000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Ain Ghoraba,,,,,,,,,
b0ccd655-88d1-4744-948b-21e4d9d1e59b,341,Maamora,341000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Ain Kebira,,,,,,,,,
fda6f3b7-057b-4b48-9a6f-8336dbfadb21,342,Mezdour,342000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Ain Nehala,,,,,,,,,
58f31412-0288-4890-a567-de548f3ec459,343,Oued El Berdi,343000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Ain Tellout,,,,,,,,,
70a4711f-29e1-4b2b-8300-72d0a83a694a,344,Ouled Rached,344000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Ain Youcef,,,,,,,,,
39933a9f-e41d-40b9-89a2-832fc0eda6af,345,Raouraoua,345000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Amieur,,,,,,,,,
deec885e-547e-4681-8d60-488a0f289d8b,346,Ridane,346000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Bab El Assa,,,,,,,,,
2e13ba5a-cf90-435c-8f58-897eb054fef5,347,Saharidj,347000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Beni Bahdel,,,,,,,,,
9edc228e-14aa-46ad-ba26-8aa5410c35f4,348,Souk El Khemis,348000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Beni Boussaid,,,,,,,,,
be896a97-dbc1-41aa-95c7-6242b3b18726,349,Sour El Ghozlane,349000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Beni Khellad,,,,,,,,,
5354b782-3ae3-4769-89d2-71ef2207402a,350,Taghzout,350000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Beni Mester,,,,,,,,,
dfeca2e5-e8e4-44c9-a5cb-a6b0dae2865c,351,Taguedite,351000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Beni Ouarsous,,,,,,,,,
2552fc56-f620-4d00-9673-48bb1739f790,352,Ath Mansour,352000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Beni Smiel,,,,,,,,,
19fb8bc6-24f1-45c4-b0e6-d78f2062d585,353,Z'barbar (El Isseri ),353000,commune,a1f0229c-4f34-40aa-9238-fadde6757cba,TRUE,TRUE,Beni Snous,,,,,,,,,
f57f2bb0-bdcc-45cb-a609-9b6a9eddfa8a,354,Abelsa,354000,commune,38560f06-e049-4fd2-9664-a655e552b517,TRUE,TRUE,Bensekrane,,,,,,,,,
2623cfcb-78da-43bc-9733-0953b1c2a896,355,Ain Amguel,355000,commune,38560f06-e049-4fd2-9664-a655e552b517,TRUE,TRUE,Bouhlou,,,,,,,,,
5d7f6ee0-fd28-4b04-92b2-c6012b66e737,356,Ain Guezzam,356000,commune,f30136dc-3012-4ac7-912c-33eab37393a9,TRUE,FALSE,Bouihi,,,,,,,,,
81622af1-2248-4042-a054-b9059b38572a,357,Ain Salah,357000,commune,7c752560-8412-4e11-8c75-ed7cd9c22be2,TRUE,FALSE,Chetouane,,,,,,,,,
e08d1a13-40c5-42ad-8902-be8d4c016a3e,358,Foggaret Ezzoua,358000,commune,7c752560-8412-4e11-8c75-ed7cd9c22be2,TRUE,FALSE,Dar Yaghmoracen,,,,,,,,,
70380bfe-f435-437b-a623-b0a53cfaecb4,359,Idles,359000,commune,38560f06-e049-4fd2-9664-a655e552b517,TRUE,TRUE,Djebala,,,,,,,,,
c19f1edd-c294-4323-a3f6-5983c285bf4f,360,Inghar,360000,commune,7c752560-8412-4e11-8c75-ed7cd9c22be2,TRUE,FALSE,El Aricha,,,,,,,,,
1ef7801a-95bf-442f-8530-5481d6c1b96e,361,Tamanrasset,361000,commune,38560f06-e049-4fd2-9664-a655e552b517,TRUE,TRUE,Azail,,,,,,,,,
48e266da-4e42-48b0-b8ea-87aae5fecd53,362,Tazrouk,362000,commune,38560f06-e049-4fd2-9664-a655e552b517,TRUE,TRUE,El Fehoul,,,,,,,,,
3d6a326d-f46d-4a24-b3b6-937df621e0bd,363,Tin Zouatine,363000,commune,f30136dc-3012-4ac7-912c-33eab37393a9,TRUE,FALSE,El Gor,,,,,,,,,
0bcf48b9-02f4-4ebc-aa3c-f6a4e504e1da,364,Ain Zerga,364000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Fellaoucene,,,,,,,,,
262d2d99-8285-4b1f-9ab2-5b835178040e,365,Bedjene,365000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Ghazaouet,,,,,,,,,
c52f77a5-1af3-4ef2-830d-00eac292308a,366,Bekkaria,366000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Hammam Boughrara,,,,,,,,,
afa5f187-ef1a-46d6-bf36-275dab96dcef,367,Bir Dheheb,367000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Hennaya,,,,,,,,,
4dee2a3b-66c5-486f-b1a3-8686b35cfa81,368,Bir Mokkadem,368000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Honnaine,,,,,,,,,
95ef0717-3a3f-4d9f-a6e7-f693dd1b4a7e,369,Bir-El-Ater,369000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Maghnia,,,,,,,,,
b61b992a-88a4-43e7-95e8-54c20cf5ede9,370,Boukhadra,370000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Mansourah,,,,,,,,,
bfa2968c-f257-42c3-a765-b309864dc3ed,371,Boulhaf Dyr,371000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Marsa Ben M'hidi,,,,,,,,,
19f1ba69-9fcb-415c-8aef-d0ee77bb3424,372,Cheria,372000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,M'sirda Fouaga,,,,,,,,,
bf9c3595-3479-45b0-87f4-ef69761b314f,373,El Kouif,373000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Nedroma,,,,,,,,,
669ad8bb-28ae-4597-9055-fa91aad5061c,374,El Malabiod,374000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Oued Lakhdar,,,,,,,,,
4a3d7cfe-4b9f-4209-96e0-8280018227df,375,El Meridj,375000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Ouled Mimoun,,,,,,,,,
9471af94-f9f7-4a5c-919f-b497b53f1d5a,376,El Mezeraa,376000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Ouled Riyah,,,,,,,,,
0d643bd0-070e-4f57-bc90-afbec2053c48,377,El Ogla,377000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Remchi,,,,,,,,,
3e1a6f65-385e-4b7c-ae88-0ba3e6fbef22,378,El Ogla El Malha,378000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Sabra,,,,,,,,,
5fe11740-cc14-4987-b44e-9ea860851bda,379,El-Aouinet,379000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Sebbaa Chioukh,,,,,,,,,
467eb646-4dcc-4d00-976c-5c2af2d674c3,380,El-Houidjbet,380000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Sebdou,,,,,,,,,
91ac38fd-147e-42e0-b5ce-dedf226e7c0d,381,Ferkane,381000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Sidi Abdelli,,,,,,,,,
47d7ef41-31b0-4760-9d6c-36ddf618ae02,382,Guorriguer,382000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Sidi Djillali,,,,,,,,,
1a538787-1f22-4637-a458-30f844ee2309,383,Hammamet,383000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Sidi Medjahed,,,,,,,,,
ee305435-78c5-4f82-966e-681ec7645494,384,Morsott,384000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Souahlia,,,,,,,,,
df2486d2-53d6-4489-aeee-00cdee010751,385,Negrine,385000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Souani,,,,,,,,,
b86dc46b-a9b2-4da8-8336-5c17047a7834,386,Ouenza,386000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Souk Tleta,,,,,,,,,
a05cb28c-98eb-47e6-b0c3-5ee7f3f7d34e,387,Oum Ali,387000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Terny Beni Hediel,,,,,,,,,
20d34425-f650-4b04-8eb9-7c017f5eae7c,388,Saf Saf El Ouesra,388000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Tianet,,,,,,,,,
6d5f9bc8-08a7-4f86-be3e-c65bac4a369e,389,Stah Guentis,389000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Tlemcen,,,,,,,,,
e944ad9c-f555-4b6c-a6e2-ca17d95df2cc,390,Tebessa,390000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Zenata,,,,,,,,,
b4b4fbd3-532f-41ff-ba56-ec447d002d59,391,Telidjen,391000,commune,5afdfab6-e505-4691-abc7-5e8bd79afad5,TRUE,TRUE,Ain Bouchekif,,,,,,,,,
72832049-1813-4bdf-8664-d8360dd83bc4,392,Ain Fetah,392000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Ain Deheb,,,,,,,,,
e81f5b39-ef03-4ae8-b785-95a31c6dca6b,393,Ain Fezza,393000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Ain Dzarit,,,,,,,,,
a2a6f0e0-649e-419b-866d-568c6be72091,394,Ain Ghoraba,394000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Ain El Hadid,,,,,,,,,
231cad69-894d-46d2-bd63-e2b9b6d791c6,395,Ain Kebira,395000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Ain Kermes,,,,,,,,,
118d58dd-7a97-4426-aba5-d3c82490c754,396,Ain Nehala,396000,commune,53c9e062-9c4e-4c77-8b71-55eabf887f83,TRUE,TRUE,Bougara,,,,,,,,,
